time /s	I /mA	E /V
2.5400000E+00	1.4001E-03	5.4584E-02
2.5500000E+00	-1.1429E-02	-1.1291E-01
2.5600000E+00	-8.5139E-03	-1.3261E-01
2.5700000E+00	6.5363E-03	2.2868E-02
2.5800000E+00	1.4065E-02	1.4811E-01
2.5900000E+00	3.2872E-03	7.7575E-02
2.6000000E+00	-1.0507E-02	-9.3572E-02
2.6100000E+00	-9.8344E-03	-1.3761E-01
2.6200000E+00	4.7961E-03	5.2340E-03
2.6300000E+00	1.4141E-02	1.4644E-01
2.6400000E+00	5.1528E-03	9.9540E-02
2.6500000E+00	-9.3986E-03	-7.2244E-02
2.6600000E+00	-1.0918E-02	-1.3958E-01
2.6700000E+00	2.9981E-03	-1.2408E-02
2.6800000E+00	1.3867E-02	1.4180E-01
2.6900000E+00	6.9845E-03	1.1917E-01
2.7000000E+00	-8.0292E-03	-4.8974E-02
2.7100000E+00	-1.1732E-02	-1.3858E-01
2.7200000E+00	1.1659E-03	-2.9734E-02
2.7300000E+00	1.3304E-02	1.3413E-01
2.7400000E+00	8.6793E-03	1.3650E-01
2.7500000E+00	-6.5044E-03	-2.4641E-02
2.7600000E+00	-1.2272E-02	-1.3460E-01
2.7700000E+00	-6.9265E-04	-4.6023E-02
2.7800000E+00	1.2569E-02	1.2450E-01
2.7900000E+00	1.0271E-02	1.5149E-01
2.8000000E+00	-4.8762E-03	3.2019E-04
2.8100000E+00	-1.2557E-02	-1.2724E-01
2.8200000E+00	-2.5288E-03	-6.0995E-02
2.8300000E+00	1.1542E-02	1.1213E-01
2.8400000E+00	1.1654E-02	1.6346E-01
2.8500000E+00	-3.1316E-03	2.5992E-02
2.8600000E+00	-1.2540E-02	-1.1692E-01
2.8700000E+00	-4.3249E-03	-7.4344E-02
2.8800000E+00	1.0336E-02	9.8157E-02
2.8900000E+00	1.2720E-02	1.7282E-01
2.9000000E+00	-1.3305E-03	5.1294E-02
2.9100000E+00	-1.2255E-02	-1.0393E-01
2.9200000E+00	-6.1049E-03	-8.5998E-02
2.9300000E+00	8.9491E-03	8.2482E-02
2.9400000E+00	1.3554E-02	1.7876E-01
2.9500000E+00	5.2035E-04	7.6231E-02
2.9600000E+00	-1.1752E-02	-8.7938E-02
2.9700000E+00	-7.6941E-03	-9.4966E-02
2.9800000E+00	7.4158E-03	6.5882E-02
2.9900000E+00	1.4058E-02	1.8178E-01
3.0000000E+00	2.3337E-03	9.9882E-02
3.0100000E+00	-1.0910E-02	-6.9600E-02
3.0200000E+00	-9.1068E-03	-1.0126E-01
3.0300000E+00	5.7418E-03	4.8190E-02
