time /s	I /mA	E /V
2.2500000E+00	1.2050E-03	-6.0994E-03
2.2600000E+00	1.3345E-02	1.6079E-01
2.2700000E+00	6.8692E-03	1.4147E-01
2.2800000E+00	-8.6801E-03	-3.5292E-02
2.2900000E+00	-1.1354E-02	-1.1358E-01
2.3000000E+00	3.3397E-03	2.0904E-02
2.3100000E+00	1.3739E-02	1.7447E-01
2.3200000E+00	4.7782E-03	1.2621E-01
2.3300000E+00	-1.0109E-02	-5.3273E-02
2.3400000E+00	-1.0140E-02	-1.0395E-01
2.3500000E+00	5.3393E-03	4.8226E-02
2.3600000E+00	1.3820E-02	1.8445E-01
2.3700000E+00	2.7427E-03	1.0890E-01
2.3800000E+00	-1.1264E-02	-6.8621E-02
2.3900000E+00	-8.6230E-03	-9.0626E-02
2.4000000E+00	7.1896E-03	7.5191E-02
2.4100000E+00	1.3474E-02	1.9046E-01
2.4200000E+00	6.2026E-04	8.9250E-02
2.4300000E+00	-1.2134E-02	-8.1248E-02
2.4400000E+00	-6.8755E-03	-7.4009E-02
2.4500000E+00	8.8990E-03	1.0118E-01
2.4600000E+00	1.2809E-02	1.9242E-01
2.4700000E+00	-1.4079E-03	6.8583E-02
2.4800000E+00	-1.2659E-02	-9.0600E-02
2.4900000E+00	-4.9116E-03	-5.4335E-02
2.5000000E+00	1.0439E-02	1.2582E-01
2.5100000E+00	1.1709E-02	1.9043E-01
2.5200000E+00	-3.4300E-03	4.7249E-02
2.5300000E+00	-1.2822E-02	-9.6240E-02
2.5400000E+00	-2.8588E-03	-3.2025E-02
2.5500000E+00	1.1711E-02	1.4811E-01
2.5600000E+00	1.0309E-02	1.8480E-01
2.5700000E+00	-5.3399E-03	2.5974E-02
2.5800000E+00	-1.2634E-02	-9.8253E-02
2.5900000E+00	-7.2292E-04	-7.3746E-03
2.6000000E+00	1.2696E-02	1.6779E-01
2.6100000E+00	8.5735E-03	1.7548E-01
2.6200000E+00	-7.1306E-03	5.3394E-03
2.6300000E+00	-1.2119E-02	-9.6257E-02
2.6400000E+00	1.3867E-03	1.8614E-02
2.6500000E+00	1.3467E-02	1.8477E-01
2.6600000E+00	6.6800E-03	1.6318E-01
2.6700000E+00	-8.7380E-03	-1.4321E-02
2.6800000E+00	-1.1215E-02	-9.0287E-02
2.6900000E+00	3.4544E-03	4.5552E-02
2.7000000E+00	1.3789E-02	1.9778E-01
2.7100000E+00	4.6537E-03	1.4788E-01
2.7200000E+00	-1.0100E-02	-3.1630E-02
2.7300000E+00	-1.0016E-02	-8.0600E-02
2.7400000E+00	5.4695E-03	7.2869E-02
2.7500000E+00	1.3834E-02	2.0744E-01
2.7600000E+00	2.5144E-03	1.2988E-01
2.7700000E+00	-1.1227E-02	-4.6942E-02
2.7800000E+00	-8.4266E-03	-6.6967E-02
2.7900000E+00	7.3178E-03	9.9856E-02
2.8000000E+00	1.3479E-02	2.1310E-01
2.8100000E+00	5.0778E-04	1.1057E-01
2.8200000E+00	-1.2067E-02	-5.9283E-02
2.8300000E+00	-6.6262E-03	-4.9988E-02
2.8400000E+00	8.9946E-03	1.2583E-01
2.8500000E+00	1.2765E-02	2.1512E-01
2.8600000E+00	-1.5811E-03	8.9608E-02
2.8700000E+00	-1.2548E-02	-6.8269E-02
2.8800000E+00	-4.6435E-03	-3.0011E-02
2.8900000E+00	1.0461E-02	1.5015E-01
2.9000000E+00	1.1695E-02	2.1279E-01
2.9100000E+00	-3.5156E-03	6.8310E-02
2.9200000E+00	-1.2717E-02	-7.3955E-02
2.9300000E+00	-2.6458E-03	-7.6739E-03
2.9400000E+00	1.1756E-02	1.7244E-01
2.9500000E+00	1.0192E-02	2.0681E-01
2.9600000E+00	-5.4028E-03	4.6996E-02
2.9700000E+00	-1.2528E-02	-7.5590E-02
2.9800000E+00	-4.8370E-04	1.6934E-02
2.9900000E+00	1.2767E-02	1.9178E-01
3.0000000E+00	8.4783E-03	1.9749E-01
3.0100000E+00	-7.2105E-03	2.6329E-02
3.0200000E+00	-1.1950E-02	-7.3290E-02
3.0300000E+00	1.5812E-03	4.3239E-02
3.0400000E+00	1.3537E-02	2.0845E-01
3.0500000E+00	6.5495E-03	1.8449E-01
3.0600000E+00	-8.7350E-03	7.0289E-03
3.0700000E+00	-1.1048E-02	-6.6944E-02
3.0800000E+00	3.6274E-03	7.0237E-02
3.0900000E+00	1.3908E-02	2.2147E-01
3.1000000E+00	4.4986E-03	1.6919E-01
3.1100000E+00	-1.0104E-02	-1.0300E-02
3.1200000E+00	-9.8018E-03	-5.6952E-02
3.1300000E+00	5.5886E-03	9.7525E-02
3.1400000E+00	1.3904E-02	2.3075E-01
3.1500000E+00	2.3859E-03	1.5122E-01
3.1600000E+00	-1.1205E-02	-2.5335E-02
3.1700000E+00	-8.2660E-03	-4.3310E-02
3.1800000E+00	7.4500E-03	1.2450E-01
3.1900000E+00	1.3516E-02	2.3611E-01
3.2000000E+00	3.0646E-04	1.3159E-01
3.2100000E+00	-1.2036E-02	-3.7597E-02
3.2200000E+00	-6.4465E-03	-2.6007E-02
3.2300000E+00	9.1088E-03	1.5017E-01
3.2400000E+00	1.2835E-02	2.3779E-01
